Year,Month,Day,Vote #,Subject,Result,Ta/Nil,Tally,Legislator1,Legislator2,Legislator3,Legislator4,Legislator5,Legislator6,Legislator7,Legislator8,Legislator9,Legislator10,Legislator11,Legislator12,Legislator13,Legislator14,Legislator15,Legislator16,Legislator17,Legislator18,Legislator19,Legislator20,Legislator21,Legislator22,Legislator23,Legislator24,Legislator25,Legislator26,Legislator27,Legislator28,Legislator29,Legislator30,Legislator31,Legislator32,Legislator33,Legislator34,Legislator35,Legislator36,Legislator37,Legislator38,Legislator39,Legislator40,Legislator41,Legislator42,Legislator43,Legislator44,Legislator45,Legislator46,Legislator47,Legislator48,Legislator49,Legislator50,Legislator51,Legislator52,Legislator53,Legislator54
2013,December,16,0,16/Dec/2013 Order of Business (Continued),Amendment declared lost.,TA,15,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,RonanMullen,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,0,16/Dec/2013 Order of Business (Continued),Amendment declared lost.,NIL,21,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MauriceCummins,JimDarcy,MichaelWDArcy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,1,16/Dec/2013 Order of Business (Continued),Question declared carried.,TA,21,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MauriceCummins,JimDarcy,MichaelWDArcy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,1,16/Dec/2013 Order of Business (Continued),Question declared carried.,NIL,15,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,RonanMullen,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,2,16/Dec/2013 Local Government Reform Bill 2013: Second Stage (Continued),Question declared carried.,TA,24,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,2,16/Dec/2013 Local Government Reform Bill 2013: Second Stage (Continued),Question declared carried.,NIL,15,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,RonanMullen,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,3,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,TA,22,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,3,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,13,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,RonanMullen,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,4,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,TA,22,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,4,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,12,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,5,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,TA,21,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,5,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,11,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,6,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,TA,20,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,6,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Question declared carried.,NIL,11,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,7,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Amendment declared carried.,TA,19,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,7,16/Dec/2013 Water Services (No. 2) Bill 2013: Committee Stage (Resumed) (Continued),Amendment declared carried.,NIL,12,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,8,16/Dec/2013 Business of Seanad (Continued),Question declared carried.,TA,19,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,CaitKeane,DenisLandy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,16,8,16/Dec/2013 Business of Seanad (Continued),Question declared carried.,NIL,12,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,KathrynReilly,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,0,17/Dec/2013 Pyrite Resolution Bill 2013: Committee and Remaining Stages (Continued),Amendment declared lost.,TA,16,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,0,17/Dec/2013 Pyrite Resolution Bill 2013: Committee and Remaining Stages (Continued),Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,1,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared lost.,TA,13,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DennisODonovan,AverilPower,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,1,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared lost.,NIL,25,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,2,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared carried.,TA,24,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,2,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared carried.,NIL,12,SeanDBarrett,JohnCrown,DavidCullinane,TerryLeyden,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DennisODonovan,AverilPower,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,3,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared carried.,TA,24,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,3,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared carried.,NIL,8,SeanDBarrett,JohnCrown,DavidCullinane,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,4,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared lost.,TA,9,SeanDBarrett,JohnCrown,DavidCullinane,FidelmaHealyEames,TerryLeyden,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,4,17/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Continued),Amendment declared lost.,NIL,23,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,DenisLandy,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,5,17/Dec/2013 Order of Business (Continued),Amendment declared carried.,TA,22,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MaryMoran,MichaelMullins,HildegardeNaughton,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,5,17/Dec/2013 Order of Business (Continued),Amendment declared carried.,NIL,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,DennisODonovan,FergalQuinn,KathrynReilly,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,6,17/Dec/2013 Order of Business (Continued),Question declared carried.,TA,25,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MaryMoran,MichaelMullins,HildegardeNaughton,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,17,6,17/Dec/2013 Order of Business (Continued),Question declared carried.,NIL,15,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,MaryAnnOBrien,DennisODonovan,FergalQuinn,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,0,18/Dec/2013 Order of Business (Continued),Amendment declared lost.,TA,20,SeanDBarrett,PaulBradford,ThomasByrne,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,FergalQuinn,KathrynReilly,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,0,18/Dec/2013 Order of Business (Continued),Amendment declared lost.,NIL,28,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,1,18/Dec/2013 Order of Business (Continued),Amendment declared lost.,TA,17,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,1,18/Dec/2013 Order of Business (Continued),Amendment declared lost.,NIL,29,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,2,18/Dec/2013 Order of Business (Continued),Question declared carried.,TA,29,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,2,18/Dec/2013 Order of Business (Continued),Question declared carried.,NIL,17,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,3,18/Dec/2013 Companies (Miscellaneous Provisions) Bill 2013: [Seanad Bill amended by the DÃ¡il] Report and Final Stages (Continued),Amendment declared lost.,TA,10,SeanDBarrett,ThomasByrne,MarkDaly,TerryLeyden,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,3,18/Dec/2013 Companies (Miscellaneous Provisions) Bill 2013: [Seanad Bill amended by the DÃ¡il] Report and Final Stages (Continued),Amendment declared lost.,NIL,30,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,DavidCullinane,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,TrevorOClochartaigh,SusanOKeeffe,PatONeill,KathrynReilly,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,4,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared carried.,TA,26,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,4,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared carried.,NIL,13,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,DennisODonovan,AverilPower,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,5,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared lost.,TA,14,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,NedOSullivan,TrevorOClochartaigh,LabhrasOMurchu,AverilPower,JillianVanTurnhout,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,5,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared lost.,NIL,24,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,6,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared carried.,TA,26,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,6,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared carried.,NIL,12,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,PaschalMooney,TrevorOClochartaigh,LabhrasOMurchu,NedOSullivan,AverilPower,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,7,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Question declared carried.,TA,27,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,FergalQuinn,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,7,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Question declared carried.,NIL,16,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,AverilPower,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,8,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared lost.,TA,20,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,JimWalsh,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,8,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,9,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Question declared carried.,TA,29,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,9,18/Dec/2013 Water Services (No. 2) Bill 2013: Report Stage (Resumed) and Final Stage (Continued),Question declared carried.,NIL,18,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,December,18,10,18/Dec/2013 Protection of the Public Interest from Tobacco Lobbying Bill 2013: Second Stage (Continued),Question declared lost.,TA,23,SeanDBarrett,PaulBradford,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,FiachMacConghail,MarcMacSharry,DavidNorris,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DennisODonovan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,JimWalsh,MaryMWhite,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
